StateFIPS,CongressionalDistrict,PUMA,StateAbbreviation,Population,FracCDInPUMA,FracPUMAInCD
5,1,700,AR,134196,0.1783,1
5,1,800,AR,38105,0.0506,0.3316
5,2,800,AR,76822,0.1021,0.6684
5,1,900,AR,74015,0.0984,0.3747
5,2,900,AR,123498,0.1641,0.6253
5,2,1000,AR,20715,0.0275,0.1592
5,4,1000,AR,109393,0.1453,0.8408
5,3,1100,AR,178234,0.2366,0.8693
5,4,1100,AR,26795,0.0356,0.1307
5,4,1200,AR,133438,0.1772,1
5,4,1300,AR,173321,0.2301,1
5,2,1400,AR,133435,0.1773,0.8814
5,4,1400,AR,17958,0.0238,0.1186
5,1,1501,AR,8612,0.0114,0.0429
5,2,1501,AR,180403,0.2397,0.8985
5,4,1501,AR,11759,0.0156,0.0586
5,2,1502,AR,177330,0.2356,0.894
5,4,1502,AR,21021,0.0279,0.106
5,1,1600,AR,51693,0.0687,0.298
5,4,1600,AR,121767,0.1617,0.702
5,4,1700,AR,130409,0.1732,1
6,12,101,CA,144592,0.1906,1
6,12,111,CA,106433,0.1403,1
6,12,112,CA,106896,0.1409,1
6,12,113,CA,125840,0.1659,1
6,12,114,CA,173319,0.2285,0.8895
6,14,114,CA,21533,0.0284,0.1105
6,14,115,CA,107913,0.1421,1
6,14,116,CA,102035,0.1344,1
6,14,117,CA,55782,0.0735,0.5276
6,17,117,CA,49939,0.0658,0.4724
6,14,118,CA,125765,0.1656,1
6,10,119,CA,27623,0.0363,0.2189
6,14,119,CA,98555,0.1298,0.7811
6,10,120,CA,28396,0.0374,0.2393
6,14,120,CA,90267,0.1189,0.7607
6,14,121,CA,57256,0.0754,0.4949
6,17,121,CA,58431,0.077,0.5051
6,14,122,CA,100310,0.1321,1
6,12,123,CA,101468,0.1338,1
6,3,300,CA,33415,0.0437,0.1741
6,5,300,CA,158517,0.2072,0.8259
6,1,700,CA,211632,0.2768,1
6,1,1100,CA,116585,0.1525,0.8786
6,2,1100,CA,16112,0.021,0.1214
6,8,1301,CA,129420,0.1707,1
6,10,1305,CA,143688,0.189,1
6,8,1308,CA,61948,0.0817,0.5156
6,10,1308,CA,58206,0.0766,0.4844
6,9,1309,CA,17616,0.0231,0.1402
6,10,1309,CA,108060,0.1421,0.8598
6,8,1310,CA,140962,0.186,1
6,8,1311,CA,10373,0.0137,0.0845
6,10,1311,CA,112328,0.1477,0.9155
6,8,1312,CA,7,0,0.0001
6,10,1312,CA,103068,0.1356,0.9999
6,10,1313,CA,177708,0.2337,1
6,8,1314,CA,101354,0.1337,0.9884
6,10,1314,CA,1189,0.0016,0.0116
6,1,1500,CA,85506,0.1118,0.6427
6,2,1500,CA,27743,0.0362,0.2085
6,3,1500,CA,19790,0.0259,0.1488
6,3,1700,CA,64177,0.0839,0.3357
6,5,1700,CA,127008,0.166,0.6643
6,13,1901,CA,100022,0.1302,0.6793
6,21,1901,CA,47211,0.0624,0.3207
6,5,1902,CA,117119,0.1531,0.6132
6,20,1902,CA,14549,0.0191,0.0762
6,21,1902,CA,59315,0.0784,0.3106
6,20,1903,CA,26662,0.0349,0.2411
6,21,1903,CA,83900,0.1109,0.7589
6,5,1904,CA,370,0.0005,0.0021
6,13,1904,CA,47,0.0001,0.0003
6,21,1904,CA,179643,0.2375,0.9977
6,20,1905,CA,591,0.0008,0.0051
6,21,1905,CA,116006,0.1534,0.9949
6,20,1906,CA,129784,0.17,1
6,5,1907,CA,4844,0.0063,0.0363
6,20,1907,CA,28067,0.0368,0.2103
6,21,1907,CA,100524,0.1329,0.7534
6,2,2300,CA,136463,0.1782,1
6,25,2500,CA,179702,0.2336,1
6,20,2903,CA,20798,0.0273,0.1236
6,22,2903,CA,147527,0.1886,0.8764
6,22,2904,CA,113912,0.1456,1
6,20,2905,CA,148010,0.1939,0.7682
6,22,2905,CA,25360,0.0324,0.1316
6,23,2905,CA,19301,0.0253,0.1002
6,20,2906,CA,30123,0.0395,0.1918
6,22,2906,CA,126962,0.1623,0.8082
6,20,2907,CA,107020,0.1402,1
6,20,2908,CA,82188,0.1077,0.4828
6,22,2908,CA,88034,0.1125,0.5172
6,20,3100,CA,61891,0.0811,0.4059
6,22,3100,CA,90595,0.1158,0.5941
6,2,3300,CA,91601,0.1196,0.5734
6,4,3300,CA,68163,0.0891,0.4266
6,27,3703,CA,180992,0.2381,1
6,27,3704,CA,187217,0.2463,1
6,27,3705,CA,25243,0.0332,0.1407
6,32,3705,CA,154169,0.2033,0.8593
6,27,3706,CA,42418,0.0558,0.2966
6,29,3706,CA,75782,0.1,0.5299
6,32,3706,CA,24824,0.0327,0.1736
6,29,3707,CA,148835,0.1965,0.9983
6,30,3707,CA,255,0.0003,0.0017
6,29,3708,CA,74753,0.0987,0.5453
6,30,3708,CA,62331,0.0822,0.4547
6,27,3709,CA,60,0.0001,0.0005
6,28,3709,CA,104103,0.1374,0.9334
6,29,3709,CA,441,0.0006,0.004
6,30,3709,CA,118,0.0002,0.0011
6,31,3709,CA,6805,0.009,0.061
6,28,3710,CA,365,0.0005,0.002
6,31,3710,CA,180721,0.2387,0.998
6,28,3711,CA,49085,0.0648,0.2978
6,31,3711,CA,115361,0.1523,0.6999
6,35,3711,CA,375,0.0005,0.0023
6,35,3712,CA,149641,0.1963,0.9849
6,38,3712,CA,2298,0.003,0.0151
6,31,3713,CA,84538,0.1116,0.7334
6,35,3713,CA,2303,0.003,0.02
6,38,3713,CA,28430,0.0375,0.2466
6,31,3714,CA,4,0,0
6,38,3714,CA,107374,0.1417,1
6,31,3715,CA,120624,0.1593,1
6,31,3716,CA,100985,0.1334,0.9652
6,38,3716,CA,3637,0.0048,0.0348
6,28,3717,CA,168733,0.2226,0.8866
6,31,3717,CA,21571,0.0285,0.1134
6,28,3718,CA,127721,0.1685,0.9345
6,30,3718,CA,8954,0.0118,0.0655
6,30,3719,CA,196543,0.2593,1
6,30,3720,CA,122786,0.162,1
6,29,3721,CA,135948,0.1795,1
6,29,3722,CA,125694,0.1659,0.756
6,32,3722,CA,40575,0.0535,0.244
6,29,3723,CA,131637,0.1738,0.9217
6,32,3723,CA,11176,0.0147,0.0783
6,29,3724,CA,53256,0.0703,0.3055
6,32,3724,CA,121081,0.1597,0.6945
6,32,3725,CA,182789,0.241,1
6,36,3728,CA,106835,0.1409,1
6,30,3730,CA,67403,0.0889,0.4024
6,34,3730,CA,28351,0.0374,0.1692
6,36,3730,CA,129,0.0002,0.0008
6,37,3730,CA,71627,0.0948,0.4276
6,30,3731,CA,69963,0.0923,0.6405
6,32,3731,CA,6568,0.0087,0.0601
6,36,3731,CA,32701,0.0431,0.2994
6,30,3732,CA,157118,0.2072,0.9124
6,34,3732,CA,15094,0.0199,0.0876
6,34,3733,CA,113324,0.1496,1
6,30,3734,CA,69440,0.0916,0.3607
6,34,3734,CA,123074,0.1624,0.6393
6,28,3735,CA,154,0.0002,0.0008
6,34,3735,CA,183051,0.2416,0.9992
6,28,3736,CA,109811,0.1449,0.9487
6,34,3736,CA,5934,0.0078,0.0513
6,28,3737,CA,123776,0.1633,0.9814
6,31,3737,CA,82,0.0001,0.0007
6,34,3737,CA,2265,0.003,0.018
6,28,3738,CA,12,0,0.0001
6,31,3738,CA,126563,0.1671,0.9913
6,38,3738,CA,1096,0.0014,0.0086
6,31,3739,CA,8,0,0
6,38,3739,CA,171505,0.2263,1
6,28,3740,CA,1414,0.0019,0.0111
6,34,3740,CA,523,0.0007,0.0041
6,38,3740,CA,125991,0.1663,0.9849
6,42,3741,CA,133387,0.1762,1
6,42,3742,CA,128584,0.1699,1
6,34,3743,CA,115998,0.1531,0.9996
6,38,3743,CA,47,0.0001,0.0004
6,30,3744,CA,73,0.0001,0.0004
6,34,3744,CA,157925,0.2084,0.8304
6,37,3744,CA,32190,0.0426,0.1693
6,37,3745,CA,121879,0.1614,1
6,34,3746,CA,12155,0.016,0.1113
6,37,3746,CA,97016,0.1284,0.8887
6,37,3747,CA,164789,0.2182,1
6,36,3748,CA,133825,0.1765,0.7079
6,37,3748,CA,47127,0.0624,0.2493
6,43,3748,CA,8092,0.0107,0.0428
6,37,3750,CA,143102,0.1895,0.8007
6,43,3750,CA,35614,0.0472,0.1993
6,37,3751,CA,55476,0.0734,0.351
6,43,3751,CA,102589,0.1359,0.649
6,42,3752,CA,3718,0.0049,0.0223
6,43,3752,CA,3135,0.0042,0.0188
6,44,3752,CA,159997,0.2111,0.9589
6,38,3753,CA,14261,0.0188,0.1263
6,42,3753,CA,98659,0.1303,0.8737
6,38,3754,CA,135779,0.1792,1
6,43,3757,CA,154805,0.2051,0.9758
6,44,3757,CA,3837,0.0051,0.0242
6,43,3758,CA,155403,0.2059,0.9838
6,44,3758,CA,2562,0.0034,0.0162
6,43,3759,CA,115060,0.1524,1
6,36,3760,CA,144082,0.19,1
6,36,3761,CA,60259,0.0795,0.4736
6,43,3761,CA,66990,0.0887,0.5264
6,43,3762,CA,1556,0.0021,0.013
6,44,3762,CA,117851,0.1555,0.987
6,44,3763,CA,145286,0.1917,1
6,42,3764,CA,46878,0.0619,0.2881
6,44,3764,CA,33259,0.0439,0.2044
6,45,3764,CA,82598,0.1089,0.5076
6,42,3766,CA,66367,0.0877,0.6483
6,44,3766,CA,35997,0.0475,0.3517
6,36,3767,CA,10593,0.014,0.0589
6,44,3767,CA,169286,0.2233,0.9411
6,36,3768,CA,108507,0.1431,0.9655
6,42,3768,CA,3875,0.0051,0.0345
6,36,3770,CA,78970,0.1042,0.7813
6,37,3770,CA,22111,0.0293,0.2187
6,27,3771,CA,109406,0.1439,1
6,23,3772,CA,16710,0.0219,0.1608
6,27,3772,CA,87132,0.1146,0.8385
6,28,3772,CA,14,0,0.0001
6,29,3772,CA,47,0.0001,0.0005
6,30,3772,CA,9,0,0.0001
6,27,3773,CA,127759,0.1681,1
6,26,3774,CA,51714,0.0682,0.3666
6,32,3774,CA,89334,0.1178,0.6332
6,36,3774,CA,33,0,0.0002
6,29,3775,CA,11058,0.0146,0.0953
6,30,3775,CA,3124,0.0041,0.0269
6,32,3775,CA,101872,0.1343,0.8778
6,32,3776,CA,23988,0.0316,0.2257
6,36,3776,CA,82290,0.1085,0.7743
6,43,3778,CA,111631,0.1479,1
6,42,3779,CA,97601,0.129,0.8239
6,44,3779,CA,20866,0.0275,0.1761
6,42,3780,CA,113902,0.1505,1
6,38,3781,CA,104208,0.1375,0.9955
6,45,3781,CA,476,0.0006,0.0045
6,42,3782,CA,63913,0.0844,0.4808
6,44,3782,CA,69010,0.091,0.5192
6,5,3900,CA,30403,0.0397,0.1946
6,13,3900,CA,125852,0.1639,0.8054
6,2,4103,CA,103006,0.1345,1
6,2,4104,CA,159315,0.2081,1
6,13,4701,CA,116427,0.1516,1
6,13,4702,CA,164775,0.2145,1
6,18,5301,CA,22285,0.0292,0.1214
6,19,5301,CA,161350,0.2127,0.8786
6,18,5302,CA,171576,0.2248,0.968
6,19,5302,CA,5678,0.0075,0.032
6,18,5303,CA,140753,0.1844,0.9887
6,19,5303,CA,1602,0.0021,0.0113
6,4,5500,CA,138019,0.1804,1
6,3,5700,CA,105477,0.1379,1
6,38,5906,CA,54646,0.0721,0.2848
6,40,5906,CA,85754,0.113,0.447
6,45,5906,CA,51461,0.0678,0.2682
6,38,5907,CA,8451,0.0112,0.0427
6,40,5907,CA,1718,0.0023,0.0087
6,45,5907,CA,122918,0.162,0.6215
6,46,5907,CA,64698,0.0854,0.3271
6,45,5908,CA,157451,0.2076,0.85
6,46,5908,CA,3006,0.004,0.0162
6,47,5908,CA,24776,0.0326,0.1338
6,45,5909,CA,10705,0.0141,0.0725
6,46,5909,CA,136904,0.1807,0.9275
6,45,5912,CA,120021,0.1582,0.7047
6,46,5912,CA,44266,0.0584,0.2599
6,47,5912,CA,6031,0.0079,0.0354
6,45,5913,CA,147018,0.1938,0.9163
6,46,5913,CA,13435,0.0177,0.0837
6,45,5914,CA,3548,0.0047,0.018
6,47,5914,CA,193269,0.2546,0.982
6,45,5916,CA,6821,0.009,0.0469
6,46,5916,CA,138585,0.1829,0.9531
6,40,5917,CA,294,0.0004,0.0019
6,46,5917,CA,155932,0.2058,0.9981
6,45,5918,CA,55523,0.0732,0.3075
6,47,5918,CA,125027,0.1647,0.6925
6,40,5919,CA,43042,0.0567,0.22
6,45,5919,CA,11,0,0.0001
6,46,5919,CA,152557,0.2014,0.7799
6,40,5920,CA,104972,0.1383,0.7184
6,46,5920,CA,41140,0.0543,0.2816
6,40,5921,CA,92723,0.1222,0.6572
6,47,5921,CA,48364,0.0637,0.3428
6,40,5922,CA,99004,0.1304,0.7803
6,46,5922,CA,7120,0.0094,0.0561
6,47,5922,CA,20755,0.0273,0.1636
6,47,5923,CA,142279,0.1874,1
6,40,5924,CA,11428,0.0151,0.1055
6,47,5924,CA,96868,0.1276,0.8945
6,40,5925,CA,76784,0.1012,0.4274
6,47,5925,CA,101692,0.134,0.566
6,49,5925,CA,1185,0.0016,0.0066
6,40,5926,CA,113429,0.1494,0.9651
6,49,5926,CA,4106,0.0054,0.0349
6,40,5927,CA,62125,0.0818,0.5652
6,49,5927,CA,47801,0.063,0.4348
6,49,5928,CA,187346,0.247,1
6,3,6101,CA,153933,0.2013,1
6,3,6102,CA,134491,0.1759,1
6,3,6103,CA,116315,0.1521,1
6,25,6501,CA,179965,0.2339,0.9647
6,41,6501,CA,6581,0.0086,0.0353
6,25,6502,CA,54082,0.0703,0.4099
6,41,6502,CA,75762,0.0995,0.5742
6,48,6502,CA,2109,0.0028,0.016
6,25,6507,CA,150706,0.1959,0.8631
6,41,6507,CA,23895,0.0314,0.1369
6,39,6509,CA,96456,0.1275,0.7204
6,41,6509,CA,37427,0.0491,0.2795
6,39,6511,CA,162416,0.2147,0.9531
6,41,6511,CA,7985,0.0105,0.0469
6,35,6514,CA,49517,0.065,0.2833
6,39,6514,CA,105045,0.1389,0.6009
6,41,6514,CA,20244,0.0266,0.1158
6,25,6515,CA,75747,0.0985,0.4737
6,41,6515,CA,82976,0.1089,0.5189
6,48,6515,CA,1184,0.0016,0.0074
6,39,6516,CA,4914,0.0065,0.0467
6,41,6516,CA,99972,0.1312,0.9498
6,48,6516,CA,370,0.0005,0.0035
6,25,6517,CA,1689,0.0022,0.0144
6,39,6517,CA,5175,0.0068,0.0442
6,41,6517,CA,110161,0.1446,0.9413
6,39,6518,CA,104352,0.1379,0.9963
6,41,6518,CA,385,0.0005,0.0037
6,39,6519,CA,103122,0.1363,0.9997
6,41,6519,CA,32,0,0.0003
6,39,6520,CA,151005,0.1996,1
6,39,6521,CA,24026,0.0318,0.2217
6,41,6521,CA,84364,0.1107,0.7783
6,40,6522,CA,10910,0.0144,0.0795
6,41,6522,CA,126392,0.1659,0.9205
6,41,6523,CA,5635,0.0074,0.04
6,48,6523,CA,135256,0.1783,0.96
6,41,6524,CA,67911,0.0891,0.3656
6,48,6524,CA,117862,0.1554,0.6344
6,25,6525,CA,120490,0.1566,0.909
6,41,6525,CA,12065,0.0158,0.091
6,3,6701,CA,7938,0.0104,0.0711
6,6,6701,CA,103641,0.137,0.9289
6,6,6703,CA,119575,0.158,1
6,6,6704,CA,137952,0.1823,1
6,7,6704,CA,6,0,0
6,6,6705,CA,123062,0.1626,1
6,6,6706,CA,126366,0.167,1
6,6,6707,CA,16364,0.0216,0.1227
6,7,6707,CA,117010,0.1543,0.8773
6,7,6709,CA,147629,0.1947,1
6,3,6712,CA,115911,0.1516,0.9763
6,6,6712,CA,2817,0.0037,0.0237
6,3,6713,CA,634,0.0008,0.006
6,6,6713,CA,104816,0.1385,0.994
6,7,6714,CA,141800,0.187,1
6,7,6715,CA,106336,0.1403,1
6,7,6716,CA,109195,0.144,1
6,3,6717,CA,41,0.0001,0.0004
6,6,6717,CA,22137,0.0293,0.2128
6,7,6717,CA,81825,0.1079,0.7868
6,23,7101,CA,134642,0.1764,0.9507
6,25,7101,CA,6979,0.0091,0.0493
6,23,7102,CA,188899,0.2474,1
6,23,7103,CA,183441,0.2403,1
6,23,7104,CA,90627,0.1187,0.7539
6,28,7104,CA,6617,0.0087,0.055
6,33,7104,CA,22962,0.0303,0.191
6,23,7105,CA,96194,0.126,0.6528
6,33,7105,CA,51151,0.0676,0.3472
6,23,7107,CA,5938,0.0078,0.0522
6,33,7107,CA,107735,0.1423,0.9478
6,23,7108,CA,16,0,0.0001
6,33,7108,CA,177829,0.2348,0.9999
6,33,7110,CA,44006,0.0581,0.3976
6,35,7110,CA,66682,0.0875,0.6024
6,28,7111,CA,38014,0.0502,0.2179
6,33,7111,CA,99783,0.1318,0.572
6,35,7111,CA,36659,0.0481,0.2101
6,28,7112,CA,27967,0.0369,0.2196
6,35,7112,CA,99369,0.1303,0.7804
6,28,7115,CA,1,0,0
6,33,7115,CA,58595,0.0774,0.478
6,35,7115,CA,63980,0.0839,0.522
6,23,7116,CA,27633,0.0362,0.2462
6,33,7116,CA,84616,0.1117,0.7538
6,28,7117,CA,104,0.0001,0.0009
6,33,7117,CA,110541,0.146,0.9991
6,35,7118,CA,180848,0.2372,1
6,35,7119,CA,112965,0.1482,0.6652
6,40,7119,CA,56861,0.0749,0.3348
6,48,7301,CA,188,0.0002,0.001
6,49,7301,CA,196303,0.2588,0.999
6,48,7302,CA,124566,0.1642,0.9899
6,49,7302,CA,1265,0.0017,0.0101
6,48,7306,CA,64499,0.085,0.447
6,50,7306,CA,79801,0.1051,0.553
6,48,7307,CA,110533,0.1457,0.9841
6,50,7307,CA,18,0,0.0002
6,51,7307,CA,1764,0.0023,0.0157
6,48,7308,CA,49947,0.0658,0.3892
6,50,7308,CA,27142,0.0357,0.2115
6,51,7308,CA,51238,0.0676,0.3993
6,49,7310,CA,3940,0.0052,0.0238
6,50,7310,CA,161418,0.2126,0.9761
6,51,7310,CA,10,0,0.0001
6,52,7310,CA,1,0,0
6,49,7311,CA,14,0,0.0001
6,50,7311,CA,83176,0.1095,0.6711
6,51,7311,CA,40748,0.0537,0.3288
6,50,7312,CA,62407,0.0822,0.5043
6,51,7312,CA,61331,0.0809,0.4957
6,48,7313,CA,85129,0.1122,0.449
6,51,7313,CA,104459,0.1378,0.551
6,48,7314,CA,2501,0.0033,0.0157
6,51,7314,CA,156719,0.2067,0.9843
6,50,7315,CA,465,0.0006,0.0028
6,51,7315,CA,165767,0.2186,0.9972
6,50,7316,CA,143801,0.1894,0.8051
6,52,7316,CA,34803,0.0457,0.1949
6,50,7317,CA,70,0.0001,0.0004
6,51,7317,CA,72448,0.0956,0.4392
6,52,7317,CA,92445,0.1214,0.5604
6,52,7322,CA,141103,0.1854,1
6,49,7323,CA,108277,0.1427,0.9292
6,50,7323,CA,8245,0.0109,0.0708
6,49,7324,CA,130636,0.1722,0.995
6,50,7324,CA,656,0.0009,0.005
6,48,7325,CA,20217,0.0266,0.1602
6,49,7325,CA,147,0.0002,0.0012
6,50,7325,CA,105860,0.1394,0.8387
6,49,7326,CA,77496,0.1022,0.447
6,50,7326,CA,86273,0.1136,0.4976
6,51,7326,CA,9603,0.0127,0.0554
6,51,7327,CA,7625,0.0101,0.0509
6,52,7327,CA,142209,0.1868,0.9491
6,48,7328,CA,42675,0.0563,0.3224
6,51,7328,CA,85808,0.1132,0.6482
6,52,7328,CA,3893,0.0051,0.0294
6,48,7329,CA,1581,0.0021,0.0094
6,51,7329,CA,681,0.0009,0.004
6,52,7329,CA,166619,0.2189,0.9866
6,52,7330,CA,180114,0.2366,1
6,11,7507,CA,41214,0.0543,0.3582
6,15,7507,CA,73856,0.0973,0.6418
6,11,7508,CA,100221,0.132,1
6,11,7509,CA,115773,0.1525,1
6,11,7510,CA,107058,0.141,1
6,11,7511,CA,128619,0.1694,1
6,11,7512,CA,100691,0.1326,1
6,11,7513,CA,63372,0.0835,0.6077
